No,NO-POL,No Chasis,No Mesin,Category,Count,Lokasi Aktual,Unit Type,Status,type sold,Purchase Date,Aging Inventory,Sales Date,Month,M Act,Aging  Sales,Sold type,Sold Type 2,Unit beli,nan,Biaya Rekondisi,Total COGS,Pendapatan Antar Cabang,Biaya Antar Cabang,Beginning Inventory,Actual Selling Price (exc VADN),Actual Selling Price (in VAT),Transfer Inventory,Ending Inventory,Proposed Trading Margin,Gross profit,%,"fee lelang (1,1%  x (DPP + PPN))",Trading profit,insentif (10% x gross margin),COGS After Sales,Other Revenue,Provision for slow moving stock,Net Trading profit,No Billing,No Invoice,Days_to_Sell
0.20567375886524822,0.019271948608137045,1.0,1.0,0.6666666666666666,0.42857142857142855,0.0,0.28051391862955033,0.16666666666666666,0.6666666666666666,1970-01-01 00:00:00.000045663,0.0,1970-01-01 00:00:00.000045689,0.1111111111111111,0.0,0.40298507462686567,0.0,0.3333333333333333,0.848993288590604,0.36363636363636365,0.0,0.0,0.3333333333333333,0.3333333333333333,0.8409785932721713,0.8105263157894737,0.8074324324324325,1.0,0.0,0.0,0.2831683168316832,0.2231237322515213,0.0,0.2831683168316832,1.0,0.0,0.0,1.0,0.37906137184115524,1.0,1.0,0.0
0.2127659574468085,0.10706638115631692,1.0,1.0,0.6666666666666666,0.42857142857142855,0.0,0.9079229122055675,0.16666666666666666,0.6666666666666666,1970-01-01 00:00:00.000045663,0.0,1970-01-01 00:00:00.000045689,0.1111111111111111,0.0,0.40298507462686567,0.0,0.3333333333333333,0.8087248322147651,0.36363636363636365,0.0,0.0,0.3333333333333333,0.3333333333333333,0.8103975535168195,0.9017543859649123,0.8952702702702703,1.0,0.0,0.0,0.5881188118811881,0.9330628803245435,0.0,0.5881188118811881,1.0,0.0,0.0,1.0,0.631768953068592,1.0,1.0,0.0
0.21985815602836878,0.47537473233404715,1.0,1.0,0.6666666666666666,0.7142857142857142,0.0,0.9635974304068523,0.16666666666666666,0.6666666666666666,1970-01-01 00:00:00.000045663,0.0,1970-01-01 00:00:00.000045689,0.1111111111111111,0.0,0.40298507462686567,0.0,0.3333333333333333,0.6174496644295302,0.36363636363636365,0.0,0.0,0.3333333333333333,0.3333333333333333,0.6207951070336392,0.6105263157894737,0.6148648648648649,1.0,0.0,0.0,0.04950495049504951,0.11561866125760649,0.0,0.04950495049504951,1.0,0.0,0.0,1.0,0.12274368231046932,1.0,1.0,0.0
0.22695035460992907,0.5610278372591007,1.0,1.0,0.6666666666666666,0.42857142857142855,0.0,0.8758029978586724,0.16666666666666666,0.6666666666666666,1970-01-01 00:00:00.000045663,0.0,1970-01-01 00:00:00.000045689,0.1111111111111111,0.0,0.40298507462686567,0.0,0.3333333333333333,0.5436241610738255,0.36363636363636365,0.0,0.0,0.3333333333333333,0.3333333333333333,0.5412844036697247,0.5017543859649123,0.5,1.0,0.0,0.0,0.32475247524752476,0.3488843813387424,0.0,0.32475247524752476,1.0,0.0,0.0,1.0,0.3989169675090253,1.0,1.0,0.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,,1.0,,1.0,1.0,1.0,0.75,0.6666666666666666,0.17785234899328858,0.36363636363636365,1.0,1.0,1.0,1.0,1.0,1.0,0.17567567567567569,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,,1.0,,1.0,1.0,1.0,0.75,0.6666666666666666,0.17785234899328858,0.36363636363636365,1.0,1.0,1.0,1.0,1.0,1.0,0.17567567567567569,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.9290780141843972,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,,1.0,,1.0,1.0,1.0,0.75,0.6666666666666666,0.32885906040268453,0.36363636363636365,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3058103975535168,0.3192982456140351,0.3175675675675676,0.0,0.0,0.0,0.48316831683168315,0.513184584178499,0.0,0.48316831683168315,0.0,0.0,0.0,1.0,0.09747292418772563,1.0,1.0,0.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,,1.0,,1.0,1.0,1.0,0.75,0.6666666666666666,0.17785234899328858,0.36363636363636365,1.0,1.0,1.0,1.0,1.0,1.0,0.17567567567567569,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0,0.10064239828693791,1.0,1.0,0.3333333333333333,0.14285714285714285,0.0,0.6809421841541756,0.0,0.6666666666666666,1970-01-01 00:00:00.000045695,0.0,1970-01-01 00:00:00.000045721,0.2222222222222222,0.41666666666666663,0.40298507462686567,0.25,0.0,0.33221476510067116,0.36363636363636365,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3149847094801223,0.2982456140350877,0.2972972972972973,1.0,0.0,0.0,0.2396039603960396,0.4158215010141988,0.0,0.2396039603960396,1.0,0.0,0.0,1.0,0.2851985559566787,1.0,1.0,0.0
0.2836879432624113,0.8094218415417559,1.0,1.0,0.6666666666666666,0.14285714285714285,0.0,0.5995717344753748,0.16666666666666666,0.6666666666666666,1970-01-01 00:00:00.000045719,0.0,1970-01-01 00:00:00.000045721,0.2222222222222222,0.41666666666666663,0.44776119402985076,0.25,0.0,0.7953020134228188,0.36363636363636365,0.0,0.0,0.3333333333333333,0.3333333333333333,0.7920489296636085,0.8,0.8006756756756758,1.0,0.0,0.0,0.9722772277227723,0.5760649087221095,0.0,0.9722772277227723,1.0,0.0,0.0,1.0,0.9747292418772564,1.0,1.0,0.0
0.36170212765957444,0.8137044967880086,1.0,1.0,0.6666666666666666,0.14285714285714285,0.0,0.1284796573875803,0.16666666666666666,0.6666666666666666,1970-01-01 00:00:00.000045719,0.0,1970-01-01 00:00:00.000045721,0.2222222222222222,0.41666666666666663,0.44776119402985076,0.25,0.0,0.6845637583892618,0.36363636363636365,0.0,0.0,0.3333333333333333,0.3333333333333333,0.6850152905198776,0.7228070175438597,0.722972972972973,1.0,0.0,0.0,0.7603960396039604,0.768762677484787,0.0,0.7603960396039604,1.0,0.0,0.0,1.0,0.7671480144404332,1.0,1.0,0.0
0.43971631205673756,0.8993576017130621,1.0,1.0,0.6666666666666666,0.14285714285714285,0.0,0.9721627408993576,0.16666666666666666,0.6666666666666666,1970-01-01 00:00:00.000045719,0.0,1970-01-01 00:00:00.000045721,0.2222222222222222,0.41666666666666663,0.44776119402985076,0.25,0.0,0.9328859060402684,0.36363636363636365,0.0,0.0,0.3333333333333333,0.3333333333333333,0.9204892966360856,0.9368421052631579,0.9391891891891893,1.0,0.0,0.0,0.5168316831683168,0.5720081135902637,0.0,0.5168316831683168,1.0,0.0,0.0,1.0,0.5830324909747293,1.0,1.0,0.0
0.5177304964539007,0.7665952890792291,1.0,1.0,0.3333333333333333,0.14285714285714285,0.0,0.4389721627408994,0.0,0.6666666666666666,1970-01-01 00:00:00.000045714,0.0,1970-01-01 00:00:00.000045723,0.2222222222222222,0.41666666666666663,0.08955223880597014,0.25,0.0,0.42953020134228187,0.36363636363636365,0.0,0.0,0.3333333333333333,0.3333333333333333,0.44036697247706424,0.43508771929824563,0.43581081081081086,1.0,0.0,0.0,0.43366336633663366,0.11156186612576065,0.0,0.43366336633663366,1.0,0.0,0.0,1.0,0.5036101083032491,1.0,1.0,0.0
0.5957446808510638,0.9314775160599572,1.0,1.0,0.3333333333333333,0.14285714285714285,0.0,0.6167023554603854,0.0,0.6666666666666666,1970-01-01 00:00:00.000045716,0.0,1970-01-01 00:00:00.000045723,0.2222222222222222,0.41666666666666663,0.9253731343283582,0.25,0.0,0.6476510067114094,0.36363636363636365,0.0,0.0,0.3333333333333333,0.3333333333333333,0.6605504587155964,0.6526315789473685,0.6554054054054055,1.0,0.0,0.0,0.4910891089108911,0.08519269776876268,0.0,0.4910891089108911,1.0,0.0,0.0,1.0,0.5649819494584838,1.0,1.0,0.0
0.6737588652482269,0.16488222698072805,1.0,1.0,0.3333333333333333,0.14285714285714285,0.0,0.5331905781584583,0.0,0.6666666666666666,1970-01-01 00:00:00.000045719,0.0,1970-01-01 00:00:00.000045723,0.2222222222222222,0.41666666666666663,0.7910447761194029,0.25,0.0,0.4395973154362416,0.36363636363636365,0.0,0.0,0.3333333333333333,0.3333333333333333,0.44648318042813456,0.47017543859649125,0.4695945945945946,1.0,0.0,0.0,0.6613861386138614,0.7768762677484787,0.0,0.6613861386138614,1.0,0.0,0.0,1.0,0.6859205776173285,1.0,1.0,0.0
0.75177304964539,0.5160599571734475,1.0,1.0,0.6666666666666666,0.14285714285714285,0.0,0.2762312633832977,0.16666666666666666,0.6666666666666666,1970-01-01 00:00:00.000045719,0.0,1970-01-01 00:00:00.000045727,0.2222222222222222,0.41666666666666663,0.9552238805970149,0.25,0.0,0.8926174496644295,0.36363636363636365,0.0,0.0,0.3333333333333333,0.3333333333333333,0.8807339449541285,0.8842105263157894,0.8783783783783784,1.0,0.0,0.0,0.4316831683168317,0.0,0.0,0.4316831683168317,1.0,0.0,0.0,1.0,0.5018050541516246,1.0,1.0,0.0
0.8297872340425532,0.43683083511777304,1.0,1.0,0.6666666666666666,0.14285714285714285,0.0,0.6788008565310493,0.16666666666666666,0.6666666666666666,1970-01-01 00:00:00.000045719,0.0,1970-01-01 00:00:00.000045727,0.2222222222222222,0.41666666666666663,0.9552238805970149,0.25,0.0,0.8422818791946308,0.36363636363636365,0.0,0.0,0.3333333333333333,0.3333333333333333,0.8348623853211009,0.8456140350877193,0.8445945945945946,1.0,0.0,0.0,0.2613861386138614,0.02636916835699797,0.0,0.2613861386138614,1.0,0.0,0.0,1.0,0.3104693140794224,1.0,1.0,0.0
0.0070921985815602835,0.4346895074946467,1.0,1.0,0.6666666666666666,0.14285714285714285,0.0,0.2740899357601713,0.16666666666666666,0.6666666666666666,1970-01-01 00:00:00.000045719,0.0,1970-01-01 00:00:00.000045727,0.2222222222222222,0.41666666666666663,0.9552238805970149,0.25,0.0,0.8993288590604027,0.36363636363636365,0.0,0.0,0.3333333333333333,0.3333333333333333,0.8929663608562691,0.912280701754386,0.9087837837837839,1.0,0.0,0.0,0.5900990099009901,0.5983772819472617,0.0,0.5900990099009901,1.0,0.0,0.0,1.0,0.6407942238267148,1.0,1.0,0.0
0.0851063829787234,0.8586723768736617,1.0,1.0,0.6666666666666666,0.14285714285714285,0.0,0.47109207708779444,0.16666666666666666,0.6666666666666666,1970-01-01 00:00:00.000045714,0.0,1970-01-01 00:00:00.000045728,0.2222222222222222,0.3333333333333333,0.16417910447761194,0.25,0.0,0.7248322147651006,0.36363636363636365,0.0,0.0,0.3333333333333333,0.3333333333333333,0.7247706422018348,0.7017543859649122,0.7027027027027027,1.0,0.0,0.0,0.16237623762376238,0.15415821501014199,0.0,0.16237623762376238,1.0,0.0,0.0,1.0,0.17148014440433212,1.0,1.0,0.0
0.1631205673758865,0.38115631691648827,1.0,1.0,0.6666666666666666,0.14285714285714285,0.0,0.9293361884368309,0.16666666666666666,0.6666666666666666,1970-01-01 00:00:00.000045726,0.0,1970-01-01 00:00:00.000045728,0.2222222222222222,0.41666666666666663,0.44776119402985076,0.25,0.0,0.8053691275167785,0.36363636363636365,0.0,0.0,0.3333333333333333,0.3333333333333333,0.8042813455657493,0.8105263157894737,0.8074324324324325,1.0,0.0,0.0,0.5544554455445545,0.6004056795131846,0.0,0.5544554455445545,1.0,0.0,0.0,1.0,0.6155234657039711,1.0,1.0,0.0
0.23404255319148937,0.6552462526766596,1.0,1.0,0.6666666666666666,0.14285714285714285,0.0,0.3083511777301927,0.16666666666666666,0.6666666666666666,1970-01-01 00:00:00.000045714,0.0,1970-01-01 00:00:00.000045728,0.2222222222222222,0.3333333333333333,0.16417910447761194,0.25,0.0,0.9832214765100671,0.36363636363636365,0.0,0.0,0.3333333333333333,0.3333333333333333,0.981651376146789,0.9578947368421052,0.9594594594594595,1.0,0.0,0.0,0.3188118811881188,0.1947261663286004,0.0,0.3188118811881188,1.0,0.0,0.0,1.0,0.37003610108303253,1.0,1.0,0.0
0.24113475177304963,0.828693790149893,1.0,1.0,0.6666666666666666,0.14285714285714285,0.0,0.2162740899357602,0.16666666666666666,0.6666666666666666,1970-01-01 00:00:00.000045719,0.0,1970-01-01 00:00:00.000045728,0.2222222222222222,0.41666666666666663,0.08955223880597014,0.25,0.0,0.5838926174496644,0.36363636363636365,0.0,0.0,0.3333333333333333,0.3333333333333333,0.5840978593272171,0.656140350877193,0.6621621621621622,1.0,0.0,0.0,0.8752475247524752,0.8620689655172413,0.0,0.8752475247524752,1.0,0.0,0.0,1.0,0.8772563176895307,1.0,1.0,0.0
0.24822695035460993,0.46466809421841543,1.0,1.0,0.6666666666666666,0.42857142857142855,0.0,0.8372591006423983,0.16666666666666666,0.6666666666666666,1970-01-01 00:00:00.000045726,0.0,1970-01-01 00:00:00.000045729,0.2222222222222222,0.41666666666666663,0.6119402985074627,0.0,0.0,0.8993288590604027,0.36363636363636365,0.0,0.0,0.3333333333333333,0.3333333333333333,0.8929663608562691,0.9087719298245615,0.8986486486486487,1.0,0.0,0.0,0.5247524752475248,0.5821501014198783,0.0,0.5247524752475248,1.0,0.0,0.0,1.0,0.5379061371841155,1.0,1.0,0.0
0.2553191489361702,0.6017130620985011,1.0,1.0,0.6666666666666666,0.14285714285714285,0.0,0.6488222698072805,0.16666666666666666,0.6666666666666666,1970-01-01 00:00:00.000045726,0.0,1970-01-01 00:00:00.000045730,0.2222222222222222,0.41666666666666663,0.7910447761194029,0.25,0.0,0.5503355704697986,0.36363636363636365,0.0,0.0,0.3333333333333333,0.3333333333333333,0.5443425076452599,0.5649122807017544,0.5641891891891893,1.0,0.0,0.0,0.598019801980198,0.6734279918864097,0.0,0.598019801980198,1.0,0.0,0.0,1.0,0.644404332129964,1.0,1.0,0.0
0.2624113475177305,0.15845824411134904,1.0,1.0,0.3333333333333333,0.14285714285714285,0.0,0.29336188436830835,0.0,0.6666666666666666,1970-01-01 00:00:00.000045726,0.0,1970-01-01 00:00:00.000045730,0.2222222222222222,0.41666666666666663,0.7910447761194029,0.25,0.0,0.6208053691275167,0.36363636363636365,0.0,0.0,0.3333333333333333,0.3333333333333333,0.6391437308868502,0.7157894736842105,0.7195945945945946,1.0,0.0,0.0,0.9148514851485149,0.8661257606490872,0.0,0.9148514851485149,1.0,0.0,0.0,1.0,0.9061371841155235,1.0,1.0,0.0
0.2695035460992908,0.9528907922912206,1.0,1.0,0.3333333333333333,0.14285714285714285,0.0,0.16488222698072805,0.0,0.6666666666666666,1970-01-01 00:00:00.000045709,0.0,1970-01-01 00:00:00.000045730,0.2222222222222222,0.41666666666666663,0.29850746268656714,0.25,0.0,0.44630872483221473,0.36363636363636365,0.0,0.0,0.3333333333333333,0.3333333333333333,0.45565749235474007,0.3894736842105263,0.3918918918918919,1.0,0.0,0.0,0.3940594059405941,0.4462474645030426,0.0,0.3940594059405941,1.0,0.0,0.0,1.0,0.44043321299638993,1.0,1.0,0.0
0.2765957446808511,0.5524625267665954,1.0,1.0,0.6666666666666666,0.14285714285714285,0.0,0.2826552462526767,0.16666666666666666,0.6666666666666666,1970-01-01 00:00:00.000045719,0.0,1970-01-01 00:00:00.000045734,0.2222222222222222,0.41666666666666663,0.1791044776119403,0.25,0.0,0.6543624161073825,0.36363636363636365,0.0,0.0,0.3333333333333333,0.3333333333333333,0.654434250764526,0.6736842105263158,0.6790540540540541,1.0,0.0,0.0,0.5801980198019802,0.6450304259634888,0.0,0.5801980198019802,1.0,0.0,0.0,1.0,0.6335740072202166,1.0,1.0,0.0
0.2907801418439716,0.1113490364025696,1.0,1.0,0.0,0.42857142857142855,0.0,0.14346895074946467,0.0,0.6666666666666666,1970-01-01 00:00:00.000045295,0.0,1970-01-01 00:00:00.000045735,0.2222222222222222,0.41666666666666663,0.6417910447761194,0.0,0.0,0.3523489932885906,0.4545454545454546,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3394495412844037,0.28421052631578947,0.28378378378378377,1.0,0.0,0.0,0.3603960396039604,0.4766734279918864,0.0,0.3603960396039604,1.0,0.0,0.0,1.0,0.04693140794223827,1.0,1.0,0.0
0.2978723404255319,0.047109207708779445,1.0,1.0,0.3333333333333333,0.14285714285714285,0.0,0.5845824411134904,0.0,0.6666666666666666,1970-01-01 00:00:00.000045728,0.0,1970-01-01 00:00:00.000045735,0.2222222222222222,0.41666666666666663,0.9253731343283582,0.25,0.0,0.4161073825503356,0.36363636363636365,0.0,0.0,0.3333333333333333,0.3333333333333333,0.43119266055045874,0.4280701754385965,0.4256756756756757,1.0,0.0,0.0,0.43366336633663366,0.11359026369168357,0.0,0.43366336633663366,1.0,0.0,0.0,1.0,0.5036101083032491,1.0,1.0,0.0
0.3049645390070922,0.6852248394004283,1.0,1.0,0.6666666666666666,0.14285714285714285,0.0,0.41113490364025695,0.16666666666666666,0.6666666666666666,1970-01-01 00:00:00.000045726,0.0,1970-01-01 00:00:00.000045735,0.2222222222222222,0.41666666666666663,0.08955223880597014,0.25,0.0,0.7080536912751678,0.36363636363636365,0.0,0.0,0.3333333333333333,0.3333333333333333,0.7064220183486238,0.5859649122807018,0.5878378378378378,1.0,0.0,0.0,0.011881188118811881,0.4279918864097363,0.0,0.011881188118811881,1.0,0.0,0.0,1.0,0.01624548736462094,1.0,1.0,0.0
0.3120567375886525,0.2612419700214133,1.0,1.0,0.6666666666666666,0.14285714285714285,0.0,0.9250535331905783,0.16666666666666666,0.6666666666666666,1970-01-01 00:00:00.000045726,0.0,1970-01-01 00:00:00.000045735,0.2222222222222222,0.41666666666666663,0.08955223880597014,0.25,0.0,0.6040268456375839,0.36363636363636365,0.0,0.0,0.3333333333333333,0.3333333333333333,0.6055045871559633,0.6771929824561403,0.6824324324324325,1.0,0.0,0.0,0.902970297029703,0.8681541582150101,0.0,0.902970297029703,1.0,0.0,0.0,1.0,0.8898916967509025,1.0,1.0,0.0
0.3191489361702128,0.8715203426124197,1.0,1.0,0.6666666666666666,0.14285714285714285,0.0,0.44325481798715205,0.16666666666666666,0.6666666666666666,1970-01-01 00:00:00.000045733,0.0,1970-01-01 00:00:00.000045735,0.2222222222222222,0.41666666666666663,0.44776119402985076,0.25,0.0,0.5637583892617449,0.36363636363636365,0.0,0.0,0.3333333333333333,0.3333333333333333,0.5626911314984709,0.5754385964912281,0.5777027027027027,1.0,0.0,0.0,0.7346534653465346,0.5436105476673427,0.0,0.7346534653465346,1.0,0.0,0.0,1.0,0.7382671480144405,1.0,1.0,0.0
0.326241134751773,0.854389721627409,1.0,1.0,0.6666666666666666,0.14285714285714285,0.0,0.047109207708779445,0.16666666666666666,0.6666666666666666,1970-01-01 00:00:00.000045726,0.0,1970-01-01 00:00:00.000045734,0.2222222222222222,0.41666666666666663,0.9552238805970149,0.25,0.0,0.5369127516778524,0.36363636363636365,0.0,0.0,0.3333333333333333,0.3333333333333333,0.5290519877675841,0.5859649122807018,0.5878378378378378,1.0,0.0,0.0,0.8673267326732673,0.8782961460446247,0.0,0.8673267326732673,1.0,0.0,0.0,1.0,0.8664259927797834,1.0,1.0,0.0
0.3333333333333333,0.7623126338329765,1.0,1.0,0.3333333333333333,0.14285714285714285,0.0,0.008565310492505354,0.0,0.6666666666666666,1970-01-01 00:00:00.000045709,0.0,1970-01-01 00:00:00.000045737,0.2222222222222222,0.41666666666666663,0.43283582089552236,0.25,0.0,0.23825503355704697,0.36363636363636365,0.0,0.0,0.3333333333333333,0.3333333333333333,0.22935779816513763,0.22105263157894736,0.22297297297297297,1.0,0.0,0.0,0.2633663366336634,0.1460446247464503,0.0,0.2633663366336634,1.0,0.0,0.0,1.0,0.315884476534296,1.0,1.0,0.0
0.3404255319148936,0.4967880085653105,1.0,1.0,0.6666666666666666,0.14285714285714285,0.0,0.815845824411135,0.16666666666666666,0.6666666666666666,1970-01-01 00:00:00.000045740,0.0,1970-01-01 00:00:00.000045741,0.2222222222222222,0.41666666666666663,0.2537313432835821,0.25,0.0,0.2651006711409396,0.36363636363636365,0.0,0.0,0.3333333333333333,0.3333333333333333,0.24464831804281345,0.25263157894736843,0.25,1.0,0.0,0.0,0.09900990099009901,0.06288032454361055,0.0,0.09900990099009901,1.0,0.0,0.0,1.0,0.11010830324909748,1.0,1.0,0.0
0.3475177304964539,0.6423982869379016,1.0,1.0,0.6666666666666666,0.14285714285714285,0.0,0.139186295503212,0.16666666666666666,0.6666666666666666,1970-01-01 00:00:00.000045740,0.0,1970-01-01 00:00:00.000045742,0.2222222222222222,0.41666666666666663,0.44776119402985076,0.25,0.0,0.62751677852349,0.36363636363636365,0.0,0.0,0.3333333333333333,0.3333333333333333,0.6299694189602446,0.5859649122807018,0.5878378378378378,1.0,0.0,0.0,0.2891089108910891,0.28803245436105473,0.0,0.2891089108910891,1.0,0.0,0.0,1.0,0.33754512635379064,1.0,1.0,0.0
0.36879432624113473,0.9486081370449679,1.0,1.0,0.3333333333333333,0.14285714285714285,0.0,0.12633832976445397,0.0,0.6666666666666666,1970-01-01 00:00:00.000045727,0.0,1970-01-01 00:00:00.000045744,0.2222222222222222,0.41666666666666663,0.208955223880597,0.25,0.0,0.44630872483221473,0.36363636363636365,0.0,0.0,0.3333333333333333,0.3333333333333333,0.45565749235474007,0.41403508771929826,0.41554054054054057,1.0,0.0,0.0,0.30297029702970296,0.38539553752535494,0.0,0.30297029702970296,1.0,0.0,0.0,1.0,0.3574007220216607,1.0,1.0,0.0
0.375886524822695,0.9721627408993576,1.0,1.0,0.3333333333333333,0.14285714285714285,0.0,0.5974304068522485,0.0,0.6666666666666666,1970-01-01 00:00:00.000045726,0.0,1970-01-01 00:00:00.000045744,0.2222222222222222,0.41666666666666663,0.23880597014925373,0.25,0.0,0.3657718120805369,0.36363636363636365,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3730886850152905,0.3333333333333333,0.3310810810810811,1.0,0.0,0.0,0.30495049504950494,0.4421906693711968,0.0,0.30495049504950494,1.0,0.0,0.0,1.0,0.3592057761732852,1.0,1.0,0.0
0.3829787234042553,0.37044967880085655,1.0,1.0,0.3333333333333333,0.14285714285714285,0.0,0.5824411134903641,0.0,0.6666666666666666,1970-01-01 00:00:00.000045740,0.0,1970-01-01 00:00:00.000045744,0.2222222222222222,0.41666666666666663,0.7910447761194029,0.25,0.0,0.5469798657718121,0.36363636363636365,0.0,0.0,0.3333333333333333,0.3333333333333333,0.5504587155963303,0.5578947368421052,0.5574324324324325,1.0,0.0,0.0,0.803960396039604,0.9918864097363083,0.0,0.803960396039604,1.0,0.0,0.0,1.0,0.7996389891696751,1.0,1.0,0.0
0.3900709219858156,0.9657387580299787,1.0,1.0,0.6666666666666666,0.14285714285714285,0.0,0.9443254817987152,0.16666666666666666,0.6666666666666666,1970-01-01 00:00:00.000045733,0.0,1970-01-01 00:00:00.000045744,0.2222222222222222,0.41666666666666663,0.11940298507462686,0.25,0.0,0.9463087248322147,0.36363636363636365,0.0,0.0,0.3333333333333333,0.3333333333333333,0.9388379204892966,0.887719298245614,0.8851351351351352,1.0,0.0,0.0,0.4772277227722772,0.31237322515212984,0.0,0.4772277227722772,1.0,0.0,0.0,1.0,0.5487364620938628,1.0,1.0,0.0
0.3971631205673759,0.708779443254818,1.0,1.0,0.6666666666666666,0.14285714285714285,0.0,0.7558886509635975,0.16666666666666666,0.6666666666666666,1970-01-01 00:00:00.000045740,0.0,1970-01-01 00:00:00.000045744,0.2222222222222222,0.41666666666666663,0.7910447761194029,0.25,0.0,0.9832214765100671,0.36363636363636365,0.0,0.0,0.3333333333333333,0.3333333333333333,0.981651376146789,0.9263157894736842,0.9222972972972974,1.0,0.0,0.0,0.48118811881188117,0.3002028397565923,0.0,0.48118811881188117,1.0,0.0,0.0,1.0,0.5505415162454874,1.0,1.0,0.0
0.40425531914893614,0.33190578158458245,1.0,1.0,0.6666666666666666,0.14285714285714285,0.0,0.980728051391863,0.16666666666666666,0.6666666666666666,1970-01-01 00:00:00.000045698,0.0,1970-01-01 00:00:00.000045744,0.2222222222222222,0.3333333333333333,0.7313432835820896,0.25,0.0,0.9630872483221476,0.36363636363636365,0.0,0.0,0.3333333333333333,0.3333333333333333,0.9571865443425076,0.856140350877193,0.8547297297297298,1.0,0.0,0.0,0.09504950495049505,0.4239350912778905,0.0,0.09504950495049505,1.0,0.0,0.0,1.0,0.10649819494584838,1.0,1.0,0.0
0.41134751773049644,0.46466809421841543,1.0,1.0,0.6666666666666666,0.42857142857142855,0.0,0.8372591006423983,0.16666666666666666,0.6666666666666666,1970-01-01 00:00:00.000045726,0.0,1970-01-01 00:00:00.000045737,0.2222222222222222,0.41666666666666663,0.11940298507462686,1.0,1.0,0.1476510067114094,0.36363636363636365,0.0,0.0,0.3333333333333333,0.3333333333333333,0.1345565749235474,0.15789473684210525,0.15202702702702703,1.0,0.0,0.0,0.015841584158415842,0.5821501014198783,0.0,0.015841584158415842,1.0,0.0,0.0,1.0,0.2545126353790614,1.0,1.0,0.0
0.41843971631205673,0.1113490364025696,1.0,1.0,0.0,0.42857142857142855,0.0,0.14346895074946467,0.0,0.6666666666666666,1970-01-01 00:00:00.000045295,0.0,1970-01-01 00:00:00.000045743,0.2222222222222222,0.41666666666666663,0.6567164179104478,1.0,1.0,0.016778523489932886,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.01529051987767584,0.017543859649122806,0.02027027027027027,1.0,0.0,0.0,0.900990099009901,0.4766734279918864,0.0,0.900990099009901,1.0,0.0,0.0,1.0,0.8014440433212997,1.0,1.0,0.0
0.41134751773049644,0.46466809421841543,1.0,1.0,0.6666666666666666,0.14285714285714285,0.0,0.8372591006423983,0.16666666666666666,0.6666666666666666,1970-01-01 00:00:00.000045726,0.0,1970-01-01 00:00:00.000045737,0.2222222222222222,0.41666666666666663,0.11940298507462686,0.25,0.0,0.8993288590604027,0.36363636363636365,0.0,0.0,0.3333333333333333,0.3333333333333333,0.8929663608562691,0.8701754385964913,0.8682432432432433,1.0,0.0,0.0,0.22772277227722773,0.16227180527383367,0.0,0.22772277227722773,1.0,0.0,0.0,1.0,0.3844765342960289,1.0,1.0,0.0
0.41843971631205673,0.1113490364025696,1.0,1.0,0.0,0.8571428571428571,0.0,0.14346895074946467,0.0,0.6666666666666666,1970-01-01 00:00:00.000045295,0.0,1970-01-01 00:00:00.000045743,0.2222222222222222,0.41666666666666663,0.6567164179104478,0.0,0.0,0.3523489932885906,0.4545454545454546,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3394495412844037,0.2807017543859649,0.28040540540540543,1.0,0.0,0.0,0.38613861386138615,0.48073022312373226,0.0,0.38613861386138615,1.0,0.0,0.0,1.0,0.052346570397111915,1.0,1.0,0.0
0.44680851063829785,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.6666666666666666,1.0,,1.0,,1.0,1.0,1.0,0.75,0.6666666666666666,0.17785234899328858,0.36363636363636365,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,0.17567567567567569,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.02127659574468085,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,,1.0,,1.0,1.0,1.0,0.75,0.6666666666666666,0.17785234899328858,0.36363636363636365,1.0,1.0,1.0,1.0,1.0,1.0,0.17567567567567569,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
